mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
7688-109656-0006_3733-140718-0061_5401-39515-0028_5740-39910-0038,7688.0,M,3733.0,F,5401.0,M,5740.0,F
4967-28868-0011_3914-10088-0000_6782-61316-0014_7594-101832-0014,4967.0,F,3914.0,M,6782.0,F,7594.0,F
1874-143361-0013_1025-75365-0024_7932-278228-0001_836-130900-0058,1874.0,M,1025.0,M,7932.0,F,836.0,M
175-129587-0019_2853-164188-0033_3009-10327-0046_3521-12715-0021,175.0,F,2853.0,F,3009.0,M,3521.0,M
5007-31609-0030_1323-138548-0021_1100-124547-0003_4899-32639-0024,5007.0,F,1323.0,M,1100.0,F,4899.0,F
1874-165702-0007_296-141721-0008_8080-3961-0003_7313-91072-0045,1874.0,M,296.0,M,8080.0,F,7313.0,M
4806-26894-0042_1961-145733-0008_7837-109173-0033_1313-135020-0004,4806.0,M,1961.0,F,7837.0,M,1313.0,M
1224-121064-0068_1668-136280-0001_2256-137628-0004_3215-5757-0017,1224.0,F,1668.0,F,2256.0,F,3215.0,F
7553-101289-0012_439-122810-0045_4057-11254-0001_2531-156718-0022,7553.0,M,439.0,M,4057.0,F,2531.0,M
4238-12538-0031_4290-7622-0029_583-139009-0120_1264-129805-0067,4238.0,F,4290.0,M,583.0,M,1264.0,M
3032-19361-0018_1175-126220-0050_2741-159386-0061_258-130878-0070,3032.0,M,1175.0,M,2741.0,F,258.0,M
7720-105167-0013_4133-6541-0019_3340-170982-0056_500-125123-0108,7720.0,M,4133.0,M,3340.0,M,500.0,M
2401-144485-0081_2319-138631-0053_8758-291170-0015_3228-4690-0001,2401.0,F,2319.0,M,8758.0,M,3228.0,F
8050-110238-0102_5810-8689-0047_6286-69422-0033_3368-170950-0029,8050.0,M,5810.0,M,6286.0,F,3368.0,M
2364-131735-0043_3914-10088-0049_1987-144135-0061_475-125001-0009,2364.0,F,3914.0,M,1987.0,M,475.0,M
834-130871-0019_8687-216570-0029_8404-282926-0020_231-127936-0031,834.0,F,8687.0,M,8404.0,F,231.0,M
6895-92806-0033_5712-48848-0012_6993-83607-0015_2319-138656-0003,6895.0,F,5712.0,F,6993.0,M,2319.0,M
3171-7574-0012_5622-44585-0015_8619-291374-0036_1859-145701-0022,3171.0,M,5622.0,F,8619.0,M,1859.0,F
1456-130553-0017_803-139753-0030_5604-26956-0011_7495-252341-0006,1456.0,M,803.0,M,5604.0,F,7495.0,F
3448-5417-0052_5883-59268-0092_770-134592-0022_339-132717-0028,3448.0,M,5883.0,M,770.0,M,339.0,F
1401-174511-0010_667-105002-0025_1800-142858-0103_5519-39478-0046,1401.0,F,667.0,F,1800.0,F,5519.0,M
5093-29101-0035_38-121024-0094_2598-4662-0057_1100-124547-0010,5093.0,F,38.0,M,2598.0,F,1100.0,F
1413-121799-0073_3072-155948-0053_6300-39660-0027_5810-8674-0000,1413.0,M,3072.0,M,6300.0,F,5810.0,M
8388-278289-0037_7000-83696-0011_3009-10327-0070_1348-135826-0030,8388.0,F,7000.0,M,3009.0,M,1348.0,F
8573-286306-0027_6294-86679-0056_122-129752-0036_55-121069-0036,8573.0,F,6294.0,M,122.0,M,55.0,M
1668-136280-0007_2194-150469-0015_8573-286306-0010_1603-140931-0029,1668.0,F,2194.0,F,8573.0,F,1603.0,M
7478-98644-0034_1028-133395-0042_329-862-0010_4335-15082-0012,7478.0,M,1028.0,M,329.0,M,4335.0,M
7434-75939-0001_487-129440-0072_7314-93277-0016_5637-41166-0013,7434.0,F,487.0,M,7314.0,M,5637.0,M
303-123500-0017_1943-138033-0054_353-128309-0028_7994-258960-0007,303.0,M,1943.0,M,353.0,M,7994.0,F
5740-97610-0040_3615-14672-0005_5513-39477-0005_2012-139355-0011,5740.0,F,3615.0,F,5513.0,M,2012.0,M
1241-137614-0036_3733-140718-0069_5810-8689-0034_7833-102239-0039,1241.0,F,3733.0,F,5810.0,M,7833.0,M
731-366-0050_953-130625-0076_5513-39477-0000_6206-14960-0013,731.0,F,953.0,M,5513.0,M,6206.0,F
2272-152282-0029_207-122801-0037_2882-147159-0068_2787-157400-0079,2272.0,M,207.0,M,2882.0,F,2787.0,M
8459-285173-0037_2039-141208-0038_81-121543-0010_4899-32658-0013,8459.0,M,2039.0,M,81.0,M,4899.0,F
2688-144986-0025_1456-136846-0017_1182-134981-0042_2654-158744-0041,2688.0,M,1456.0,M,1182.0,M,2654.0,M
242-126842-0008_3215-5764-0029_2334-150916-0032_2137-131748-0012,242.0,F,3215.0,F,2334.0,M,2137.0,M
671-131030-0043_4054-11077-0001_90-121085-0084_339-132717-0067,671.0,M,4054.0,M,90.0,M,339.0,F
6575-67584-0034_4837-302000-0023_4290-7622-0001_816-2301-0038,6575.0,M,4837.0,F,4290.0,M,816.0,M
8699-291107-0061_6352-88007-0008_373-130977-0036_6877-77361-0016,8699.0,F,6352.0,F,373.0,F,6877.0,M
1160-139717-0016_5935-55927-0026_6763-74797-0033_7484-39971-0061,1160.0,M,5935.0,M,6763.0,F,7484.0,M
7833-102239-0043_5876-8675-0039_2709-158074-0054_559-126296-0046,7833.0,M,5876.0,F,2709.0,F,559.0,M
5290-26685-0034_6157-40556-0070_175-123036-0015_953-130625-0002,5290.0,F,6157.0,M,175.0,F,953.0,M
4629-19366-0093_8879-300343-0028_6497-234067-0019_1705-142318-0023,4629.0,M,8879.0,M,6497.0,M,1705.0,F
1316-132800-0050_3972-170212-0043_1958-144503-0049_7445-94522-0029,1316.0,M,3972.0,F,1958.0,M,7445.0,F
6643-67851-0021_5063-32451-0032_581-126955-0007_2882-147159-0098,6643.0,F,5063.0,F,581.0,M,2882.0,F
7874-110243-0006_7318-96151-0042_3289-171109-0022_3228-4691-0037,7874.0,M,7318.0,F,3289.0,M,3228.0,F
949-134657-0017_2751-142362-0018_38-121024-0056_664-129011-0049,949.0,M,2751.0,F,38.0,M,664.0,F
7342-73961-0015_2652-157644-0060_511-131226-0006_580-126945-0016,7342.0,F,2652.0,F,511.0,M,580.0,M
5606-54666-0014_7789-258266-0000_3105-166683-0053_7555-101283-0026,5606.0,F,7789.0,F,3105.0,M,7555.0,F
4926-23311-0025_1724-395-0107_4226-12707-0041_6341-64956-0056,4926.0,F,1724.0,F,4226.0,M,6341.0,F
6895-96175-0003_2285-163380-0010_3914-10089-0029_2093-143271-0016,6895.0,F,2285.0,M,3914.0,M,2093.0,M
7752-110526-0014_8687-216570-0051_6032-56222-0033_3977-185466-0005,7752.0,F,8687.0,M,6032.0,F,3977.0,M
6269-66176-0013_5868-66166-0026_1639-132848-0000_359-133630-0054,6269.0,M,5868.0,M,1639.0,M,359.0,M
5029-31091-0032_834-130871-0045_1456-130545-0014_5002-72876-0042,5029.0,F,834.0,F,1456.0,M,5002.0,M
3258-169291-0044_7809-108638-0117_6054-41610-0065_5802-66347-0026,3258.0,F,7809.0,M,6054.0,F,5802.0,M
829-123192-0011_612-121760-0010_6406-89940-0029_5727-47030-0070,829.0,F,612.0,F,6406.0,F,5727.0,M
6690-73073-0029_7188-107627-0028_7991-102381-0100_2256-137627-0019,6690.0,M,7188.0,M,7991.0,M,2256.0,F
274-121392-0021_2110-161100-0006_1025-75365-0009_4098-11546-0011,274.0,F,2110.0,M,1025.0,M,4098.0,F
593-126932-0018_7594-81881-0024_922-132300-0006_7809-108638-0033,593.0,M,7594.0,F,922.0,M,7809.0,M
2787-157400-0028_4278-187018-0021_596-127685-0031_296-141721-0007,2787.0,M,4278.0,M,596.0,F,296.0,M
6965-277899-0014_3446-144019-0004_2512-157242-0048_5386-4145-0012,6965.0,M,3446.0,F,2512.0,F,5386.0,M
2494-156019-0008_8329-279775-0006_23-124439-0091_5876-8675-0014,2494.0,M,8329.0,F,23.0,F,5876.0,F
5400-3587-0028_2598-4654-0031_2004-147967-0004_318-124224-0031,5400.0,F,2598.0,F,2004.0,F,318.0,F
6378-61777-0006_1413-121799-0007_2110-161102-0031_353-128309-0092,6378.0,F,1413.0,M,2110.0,M,353.0,M
4926-23281-0044_3876-174960-0009_1734-142311-0040_922-132299-0009,4926.0,F,3876.0,F,1734.0,F,922.0,M
4800-38660-0000_7241-90850-0002_7538-100044-0034_3185-163505-0072,4800.0,F,7241.0,M,7538.0,M,3185.0,M
580-126945-0047_1705-142318-0097_1335-160602-0003_166-122789-0027,580.0,M,1705.0,F,1335.0,F,166.0,F
6080-58025-0024_5029-80197-0007_2256-137627-0026_2056-143893-0068,6080.0,M,5029.0,F,2256.0,F,2056.0,F
6038-56778-0015_1160-134674-0000_5093-39749-0028_8474-281187-0006,6038.0,F,1160.0,M,5093.0,F,8474.0,M
2012-139356-0014_3717-21493-0024_1473-135657-0093_7594-91192-0030,2012.0,M,3717.0,M,1473.0,M,7594.0,F
3370-163384-0035_2827-170438-0033_5740-97610-0004_501-125128-0004,3370.0,M,2827.0,M,5740.0,F,501.0,M
8687-216570-0081_7475-232691-0035_7959-109185-0009_7717-105405-0022,8687.0,M,7475.0,M,7959.0,F,7717.0,F
1779-142733-0050_3852-175448-0002_6696-73295-0006_258-130878-0027,1779.0,F,3852.0,F,6696.0,F,258.0,M
8605-292138-0012_5448-19208-0085_6339-65554-0007_6139-58868-0053,8605.0,F,5448.0,M,6339.0,F,6139.0,F
2517-135229-0030_8699-291107-0030_2589-22581-0034_4433-16802-0053,2517.0,M,8699.0,F,2589.0,M,4433.0,M
7739-107483-0032_2074-149033-0014_492-131882-0005_1379-130529-0021,7739.0,F,2074.0,M,492.0,M,1379.0,M
4098-11547-0032_115-121720-0010_1800-142858-0083_4222-12898-0014,4098.0,F,115.0,F,1800.0,F,4222.0,F
5206-19376-0111_1337-10673-0037_5012-31089-0018_7816-108621-0001,5206.0,M,1337.0,M,5012.0,F,7816.0,F
176-123269-0020_8388-278289-0007_1337-10674-0027_8080-3961-0028,176.0,M,8388.0,F,1337.0,M,8080.0,F
6099-69550-0010_6098-57836-0018_2827-170440-0015_8592-285135-0080,6099.0,F,6098.0,M,2827.0,M,8592.0,M
4535-279856-0017_968-122544-0009_1060-134451-0015_724-123283-0013,4535.0,M,968.0,F,1060.0,F,724.0,M
492-131882-0024_4744-31668-0041_4856-20410-0044_597-127694-0000,492.0,M,4744.0,F,4856.0,M,597.0,F
7926-254948-0036_2577-157236-0017_5672-88367-0014_5448-19208-0028,7926.0,M,2577.0,F,5672.0,M,5448.0,M
783-126739-0002_1800-142858-0000_7569-102232-0006_6683-63841-0021,783.0,F,1800.0,F,7569.0,M,6683.0,F
3923-181420-0011_806-123715-0014_7117-86710-0020_203-132073-0010,3923.0,M,806.0,M,7117.0,F,203.0,F
6189-64708-0049_3361-130131-0036_3171-68344-0012_2294-161714-0026,6189.0,F,3361.0,F,3171.0,M,2294.0,M
6330-66016-0004_781-127518-0045_3781-156977-0024_1195-135814-0038,6330.0,M,781.0,M,3781.0,F,1195.0,F
7754-108640-0042_1052-132776-0023_6637-71405-0010_3347-134425-0044,7754.0,F,1052.0,F,6637.0,F,3347.0,F
922-132291-0000_6075-57156-0024_8534-216567-0040_1046-133225-0050,922.0,M,6075.0,M,8534.0,M,1046.0,M
4592-22179-0033_6575-67592-0036_1678-142279-0055_2598-4662-0031,4592.0,F,6575.0,M,1678.0,F,2598.0,F
4719-25765-0016_7276-92427-0040_2533-149939-0083_1182-134981-0040,4719.0,M,7276.0,F,2533.0,M,1182.0,M
7705-101580-0023_4629-19366-0116_3703-73732-0020_1296-138074-0000,7705.0,M,4629.0,M,3703.0,F,1296.0,F
3546-175390-0021_203-126577-0024_816-2301-0006_1825-135580-0025,3546.0,F,203.0,F,816.0,M,1825.0,F
7766-109658-0014_2758-161217-0004_7995-280250-0028_2294-161707-0040,7766.0,F,2758.0,F,7995.0,F,2294.0,M
7868-110705-0021_2110-161102-0010_227-129974-0058_1776-139035-0032,7868.0,F,2110.0,M,227.0,F,1776.0,M
6538-81843-0005_1212-14653-0024_5985-63885-0009_1093-132891-0114,6538.0,M,1212.0,F,5985.0,M,1093.0,F
4110-11533-0008_188-141613-0004_559-126296-0026_1224-121064-0058,4110.0,M,188.0,F,559.0,M,1224.0,F
3537-5704-0038_7766-109658-0062_4926-23281-0053_6339-65554-0046,3537.0,F,7766.0,F,4926.0,F,6339.0,F
3852-175448-0006_176-123270-0006_7134-67233-0046_7318-96151-0044,3852.0,F,176.0,M,7134.0,M,7318.0,F
3368-170950-0011_549-126410-0066_1296-138074-0012_5622-19214-0011,3368.0,M,549.0,F,1296.0,F,5622.0,F
8771-294523-0035_1349-135891-0002_5333-5097-0038_8142-110520-0012,8771.0,F,1349.0,M,5333.0,M,8142.0,M
4837-285896-0011_925-8141-0014_7085-75807-0010_2758-161217-0019,4837.0,F,925.0,F,7085.0,M,2758.0,F
7766-109658-0016_296-142727-0043_8459-285137-0011_1638-84447-0024,7766.0,F,296.0,M,8459.0,M,1638.0,M
548-126959-0031_9022-282383-0041_5723-43306-0019_4731-95870-0024,548.0,M,9022.0,F,5723.0,F,4731.0,F
4586-61758-0001_5776-46889-0126_5868-66166-0029_4770-25951-0095,4586.0,M,5776.0,M,5868.0,M,4770.0,F
2393-144496-0055_323-126408-0034_209-4731-0027_4434-73957-0039,2393.0,M,323.0,F,209.0,F,4434.0,F
7867-110742-0053_6233-61742-0015_2592-166433-0033_882-123266-0014,7867.0,M,6233.0,F,2592.0,F,882.0,F
1018-135221-0017_240-160593-0007_5802-76044-0016_8006-112592-0044,1018.0,M,240.0,M,5802.0,M,8006.0,M
2137-155944-0014_5093-26496-0022_7665-104979-0018_1777-142750-0026,2137.0,M,5093.0,F,7665.0,M,1777.0,M
7240-92202-0002_7752-113336-0049_216-122451-0026_5189-59288-0030,7240.0,F,7752.0,F,216.0,M,5189.0,M
8534-216567-0031_7515-220980-0025_6865-95959-0038_6683-63839-0010,8534.0,M,7515.0,F,6865.0,F,6683.0,F
5975-54006-0104_5401-39515-0009_3483-115968-0026_8758-291170-0033,5975.0,M,5401.0,M,3483.0,M,8758.0,M
303-123500-0011_3733-140718-0050_4837-302000-0013_1645-141819-0018,303.0,M,3733.0,F,4837.0,F,1645.0,M
1336-138115-0024_2411-132530-0001_5513-39476-0045_7314-93276-0030,1336.0,M,2411.0,F,5513.0,M,7314.0,M
2230-148550-0005_4064-12118-0035_3228-4690-0028_2299-6525-0042,2230.0,F,4064.0,F,3228.0,F,2299.0,M
1058-133263-0018_8396-120282-0017_1446-122614-0091_667-107247-0022,1058.0,M,8396.0,M,1446.0,M,667.0,F
4926-23281-0009_637-127597-0000_340-124368-0041_8347-258283-0052,4926.0,F,637.0,M,340.0,M,8347.0,M
6788-111574-0017_7395-89882-0000_4152-12926-0012_6120-14976-0004,6788.0,F,7395.0,F,4152.0,M,6120.0,F
3003-12539-0002_1259-27120-0005_559-289453-0022_7285-72200-0060,3003.0,F,1259.0,F,559.0,M,7285.0,F
3615-14672-0014_7995-280250-0008_3927-6557-0068_1112-128138-0001,3615.0,F,7995.0,F,3927.0,M,1112.0,M
7276-90847-0042_3889-9914-0022_205-123882-0008_6235-36641-0070,7276.0,F,3889.0,F,205.0,F,6235.0,F
2827-170438-0038_6788-111574-0003_5622-44586-0020_4519-6171-0044,2827.0,M,6788.0,F,5622.0,F,4519.0,F
1001-134707-0061_2074-147193-0016_7732-107520-0042_5588-68192-0023,1001.0,M,2074.0,M,7732.0,M,5588.0,F
369-125883-0023_3546-9321-0031_8699-291107-0029_3905-172165-0017,369.0,M,3546.0,F,8699.0,F,3905.0,F
1382-130548-0009_1160-139717-0018_3185-163507-0011_7247-94108-0021,1382.0,F,1160.0,M,3185.0,M,7247.0,M
4438-52195-0011_8266-279363-0035_1264-135033-0022_246-224-0027,4438.0,M,8266.0,M,1264.0,M,246.0,F
4108-2772-0005_5261-19371-0018_2272-152262-0008_1536-137608-0014,4108.0,M,5261.0,M,2272.0,M,1536.0,M
439-122810-0031_5400-34479-0004_3370-163384-0012_4116-13265-0023,439.0,M,5400.0,F,3370.0,M,4116.0,F
1740-141148-0025_2827-170440-0033_8119-115686-0053_7437-99249-0035,1740.0,F,2827.0,M,8119.0,M,7437.0,M
2582-155972-0046_7095-88484-0017_8193-116804-0005_3927-6556-0018,2582.0,F,7095.0,M,8193.0,F,3927.0,M
7145-87280-0011_5337-37090-0074_4899-32637-0023_1425-139297-0019,7145.0,F,5337.0,F,4899.0,F,1425.0,F
4592-26872-0002_7416-103126-0065_1031-133220-0085_6099-69550-0009,4592.0,F,7416.0,F,1031.0,F,6099.0,F
5746-48361-0021_2775-161226-0008_5139-30105-0029_6115-58778-0013,5746.0,M,2775.0,F,5139.0,F,6115.0,M
583-139009-0054_7061-85640-0005_4800-73728-0004_1224-121064-0072,583.0,M,7061.0,M,4800.0,F,1224.0,F
829-123190-0014_3072-155948-0050_5868-66166-0022_166-126302-0001,829.0,F,3072.0,M,5868.0,M,166.0,F
1195-130164-0048_5242-35926-0018_2085-147968-0028_8635-295759-0017,1195.0,F,5242.0,M,2085.0,F,8635.0,M
7956-245687-0034_1265-135635-0005_667-105002-0001_8506-287660-0009,7956.0,M,1265.0,M,667.0,F,8506.0,F
5400-3587-0008_8176-115047-0039_3483-115968-0014_337-123025-0049,5400.0,F,8176.0,M,3483.0,M,337.0,F
4770-25951-0022_1425-139290-0003_2204-131732-0043_7095-88489-0026,4770.0,F,1425.0,F,2204.0,F,7095.0,M
8113-117384-0038_4064-19132-0019_5333-5083-0035_1311-134170-0021,8113.0,F,4064.0,F,5333.0,M,1311.0,M
4719-25765-0018_5655-46267-0001_8786-276749-0019_7867-275218-0020,4719.0,M,5655.0,F,8786.0,M,7867.0,M
3493-17615-0035_1944-159230-0010_7991-102381-0064_606-121661-0012,3493.0,F,1944.0,F,7991.0,M,606.0,M
8225-274374-0009_6956-81870-0007_581-126955-0013_6877-77361-0021,8225.0,M,6956.0,M,581.0,M,6877.0,M
8713-300047-0029_3215-5764-0000_2240-148521-0029_5672-88367-0022,8713.0,M,3215.0,F,2240.0,M,5672.0,M
5724-13364-0009_3551-7887-0033_1224-121064-0035_8195-117382-0045,5724.0,F,3551.0,F,1224.0,F,8195.0,M
4535-279849-0029_340-124368-0113_7766-109658-0028_7938-110128-0015,4535.0,M,340.0,M,7766.0,F,7938.0,M
1826-139361-0023_4926-23311-0020_5293-82020-0055_6288-63101-0021,1826.0,M,4926.0,F,5293.0,M,6288.0,F
2562-157263-0026_4331-57180-0025_501-125127-0012_224-128660-0038,2562.0,M,4331.0,F,501.0,M,224.0,F
2688-144987-0055_1641-130503-0002_3781-156981-0034_1050-134121-0010,2688.0,M,1641.0,F,3781.0,F,1050.0,F
925-8157-0034_2498-134785-0009_6690-73073-0010_5731-50778-0014,925.0,F,2498.0,F,6690.0,M,5731.0,F
2498-134786-0008_7938-109179-0033_561-126319-0019_2999-156967-0045,2498.0,F,7938.0,M,561.0,M,2999.0,M
8193-116804-0023_6426-64291-0023_7286-92935-0000_208-126851-0022,8193.0,F,6426.0,F,7286.0,F,208.0,F
3703-71531-0012_6690-73073-0050_7540-101799-0018_6115-58776-0030,3703.0,F,6690.0,M,7540.0,M,6115.0,M
454-134728-0012_1093-132891-0036_362-123049-0022_6509-76574-0060,454.0,M,1093.0,F,362.0,F,6509.0,F
2751-142363-0027_5570-73848-0009_5975-54006-0023_7498-99156-0007,2751.0,F,5570.0,F,5975.0,M,7498.0,F
8545-287671-0004_2517-135227-0008_3003-12539-0032_5618-48830-0004,8545.0,F,2517.0,M,3003.0,F,5618.0,F
597-134789-0038_3537-5704-0037_409-124990-0080_335-125941-0006,597.0,F,3537.0,F,409.0,M,335.0,M
1100-135264-0005_3215-5757-0033_957-132568-0023_6206-14958-0032,1100.0,F,3215.0,F,957.0,M,6206.0,F
4434-73957-0003_6300-39661-0019_589-146346-0039_2254-152824-0023,4434.0,F,6300.0,F,589.0,F,2254.0,F
1018-133447-0048_2110-161101-0034_2229-152842-0021_4590-18004-0017,1018.0,M,2110.0,M,2229.0,M,4590.0,M
7717-105405-0012_1446-122614-0019_3521-12715-0006_318-124224-0078,7717.0,F,1446.0,M,3521.0,M,318.0,F
1387-130989-0012_6553-86683-0082_954-130627-0078_4734-220952-0001,1387.0,M,6553.0,M,954.0,M,4734.0,M
7994-258960-0016_6038-56777-0005_8506-287660-0028_1678-142279-0001,7994.0,F,6038.0,F,8506.0,F,1678.0,F
3289-171108-0005_6497-234106-0016_335-125945-0000_6300-39660-0009,3289.0,M,6497.0,M,335.0,M,6300.0,F
7933-112597-0019_4148-183988-0004_7766-275147-0030_4133-6541-0110,7933.0,F,4148.0,M,7766.0,F,4133.0,M
5093-48377-0023_176-123270-0005_953-130625-0040_7240-92202-0006,5093.0,F,176.0,M,953.0,M,7240.0,F
5266-41151-0014_9022-282383-0039_1734-142311-0064_511-131228-0036,5266.0,F,9022.0,F,1734.0,F,511.0,M
1806-143948-0001_2010-147045-0031_3638-758-0031_6701-71404-0012,1806.0,M,2010.0,F,3638.0,F,6701.0,M
7945-112011-0019_7867-110742-0003_8464-282934-0078_8329-279775-0052,7945.0,F,7867.0,M,8464.0,M,8329.0,F
28-12332-0031_6510-62516-0006_2256-137628-0038_3092-39501-0059,28.0,F,6510.0,M,2256.0,F,3092.0,F
451-126826-0008_3945-29110-0021_3330-170956-0016_830-130727-0026,451.0,F,3945.0,M,3330.0,F,830.0,F
5883-59268-0110_3370-163384-0007_3379-132592-0031_6865-95969-0039,5883.0,M,3370.0,M,3379.0,F,6865.0,F
3866-9920-0018_7555-101283-0007_5635-53458-0034_5239-32139-0036,3866.0,M,7555.0,F,5635.0,M,5239.0,M
3923-174992-0008_2162-181961-0043_1053-132821-0028_8527-281132-0040,3923.0,M,2162.0,M,1053.0,F,8527.0,M
7478-98645-0046_3851-9210-0123_8347-258283-0033_3446-176270-0014,7478.0,M,3851.0,F,8347.0,M,3446.0,F
6032-56222-0041_3728-105386-0013_7120-118112-0008_5242-35926-0045,6032.0,F,3728.0,F,7120.0,F,5242.0,M
166-122789-0031_7991-102381-0125_4010-10822-0012_4222-12898-0037,166.0,F,7991.0,M,4010.0,M,4222.0,F
1445-139397-0009_5293-82020-0053_8459-285137-0029_115-122944-0020,1445.0,M,5293.0,M,8459.0,M,115.0,F
1012-133424-0013_175-129587-0009_70-121127-0011_1705-142318-0081,1012.0,F,175.0,F,70.0,M,1705.0,F
4899-32639-0028_7258-91906-0032_7398-98878-0012_8057-296395-0009,4899.0,F,7258.0,M,7398.0,F,8057.0,F
953-130625-0034_115-122944-0012_5672-88363-0012_5293-82020-0026,953.0,M,115.0,F,5672.0,M,5293.0,M
6115-58433-0001_829-123190-0012_2775-160958-0035_6119-48032-0063,6115.0,M,829.0,F,2775.0,F,6119.0,M
5337-37090-0092_303-123500-0019_2060-150843-0041_288-131218-0035,5337.0,F,303.0,M,2060.0,F,288.0,F
5655-46267-0068_2194-141248-0036_1382-130549-0003_2481-163597-0015,5655.0,F,2194.0,F,1382.0,F,2481.0,F
1776-142744-0040_781-127518-0056_7665-104979-0041_497-125118-0017,1776.0,M,781.0,M,7665.0,M,497.0,M
6510-62516-0032_2481-12731-0001_5123-34572-0030_7520-258954-0023,6510.0,M,2481.0,F,5123.0,M,7520.0,M
7145-87280-0072_2137-131742-0022_664-129011-0104_497-129325-0075,7145.0,F,2137.0,M,664.0,F,497.0,M
5724-13364-0023_6519-231834-0038_4013-182396-0029_345-1129-0013,5724.0,F,6519.0,F,4013.0,M,345.0,M
7478-98645-0027_1649-150127-0042_4731-58193-0035_1025-92814-0001,7478.0,M,1649.0,F,4731.0,F,1025.0,M
54-121079-0049_7837-109174-0035_2404-141242-0033_3630-11612-0021,54.0,F,7837.0,M,2404.0,M,3630.0,F
64-73712-0021_1387-130993-0025_2562-133442-0005_1031-133220-0050,64.0,F,1387.0,M,2562.0,M,1031.0,F
7995-276908-0000_6937-262269-0027_5940-54016-0037_815-130105-0002,7995.0,F,6937.0,F,5940.0,M,815.0,M
7994-258959-0038_6643-67857-0031_5246-30101-0042_1724-395-0035,7994.0,F,6643.0,F,5246.0,M,1724.0,F
835-130876-0078_510-130103-0047_5802-66347-0002_8643-298549-0012,835.0,M,510.0,M,5802.0,M,8643.0,M
7766-109658-0050_288-121741-0019_716-129582-0021_6518-66465-0027,7766.0,F,288.0,F,716.0,M,6518.0,F
2085-147970-0010_6388-64974-0089_2393-144496-0043_7991-102381-0079,2085.0,F,6388.0,F,2393.0,M,7991.0,M
1343-158781-0022_115-122944-0004_1629-139707-0032_8011-111754-0016,1343.0,F,115.0,F,1629.0,F,8011.0,M
2137-131751-0000_7594-101832-0010_2348-143895-0092_2230-132101-0001,2137.0,M,7594.0,F,2348.0,F,2230.0,F
1603-140931-0028_1289-288043-0029_8742-245707-0010_9026-282386-0044,1603.0,M,1289.0,F,8742.0,M,9026.0,F
724-123285-0041_8619-291379-0009_7061-85640-0023_666-11244-0020,724.0,M,8619.0,M,7061.0,M,666.0,F
4800-73728-0023_112-123215-0002_4148-134149-0006_227-126539-0021,4800.0,F,112.0,F,4148.0,M,227.0,F
6269-66184-0026_8677-246948-0017_3967-292604-0023_7754-108640-0044,6269.0,M,8677.0,F,3967.0,F,7754.0,F
512-124549-0017_6188-78885-0001_6877-77361-0027_2427-154697-0024,512.0,M,6188.0,F,6877.0,M,2427.0,M
8388-278289-0050_2254-152826-0002_8722-296473-0040_5868-66166-0025,8388.0,F,2254.0,F,8722.0,F,5868.0,M
8527-281131-0055_4363-14936-0076_718-129597-0030_4226-185488-0015,8527.0,M,4363.0,F,718.0,M,4226.0,M
8825-292253-0004_451-126829-0034_2272-150674-0002_5731-50776-0002,8825.0,F,451.0,F,2272.0,M,5731.0,F
7832-114468-0029_8772-270777-0004_4734-220951-0056_6258-49755-0027,7832.0,M,8772.0,M,4734.0,M,6258.0,M
4138-11079-0001_7140-72212-0024_249-121331-0078_8396-240992-0046,4138.0,F,7140.0,F,249.0,M,8396.0,M
3835-178030-0037_5724-13364-0041_3119-163527-0039_4289-21393-0006,3835.0,M,5724.0,F,3119.0,F,4289.0,F
2254-152825-0011_7069-246893-0007_64-76974-0017_207-122801-0011,2254.0,F,7069.0,M,64.0,F,207.0,M
3328-168626-0024_7316-10642-0068_3540-163612-0015_1752-16632-0096,3328.0,M,7316.0,F,3540.0,M,1752.0,F
303-123506-0001_3274-167022-0017_6701-71402-0028_2999-156967-0052,303.0,M,3274.0,M,6701.0,M,2999.0,M
2238-121413-0014_548-126959-0048_612-121760-0049_7704-106974-0017,2238.0,M,548.0,M,612.0,F,7704.0,M
8879-300343-0045_6317-54487-0031_1028-133395-0023_5606-54666-0019,8879.0,M,6317.0,F,1028.0,M,5606.0,F
953-130625-0064_7717-104491-0056_984-137141-0044_2573-178450-0037,953.0,M,7717.0,F,984.0,M,2573.0,F
1066-103481-0020_8142-110520-0018_2815-160188-0052_16-122828-0006,1066.0,F,8142.0,M,2815.0,M,16.0,F
5660-101884-0018_6075-57154-0038_1182-134316-0031_9026-282385-0025,5660.0,F,6075.0,M,1182.0,M,9026.0,F
1535-141644-0042_1487-133273-0079_2882-147159-0070_2827-170438-0007,1535.0,M,1487.0,M,2882.0,F,2827.0,M
6341-64956-0094_7881-109662-0010_5489-10988-0025_6269-66184-0019,6341.0,F,7881.0,M,5489.0,F,6269.0,M
7395-89880-0055_54-121080-0023_5918-46890-0025_8028-233382-0004,7395.0,F,54.0,F,5918.0,M,8028.0,M
8725-294554-0051_5746-48361-0013_7437-96153-0032_8494-244431-0054,8725.0,M,5746.0,M,7437.0,M,8494.0,M
5190-87791-0060_6352-83633-0018_2204-131732-0079_329-862-0017,5190.0,M,6352.0,F,2204.0,F,329.0,M
